ip,timestamp,label,action,risk_score
222.64.218.155,2026-06-23T16:56:43.274865+00:00,ddos,rate_limited,80.0
198.139.100.190,2026-06-23T16:56:52.067843+00:00,sql_injection,blocked,90.0
185.213.112.15,2026-06-23T16:57:00.258310+00:00,port_scan,rate_limited,77.0
198.160.19.38,2026-06-23T16:57:10.836067+00:00,ddos,monitored,71.0
89.83.244.161,2026-06-23T16:57:19.781357+00:00,malware,rate_limited,77.0
80.83.156.249,2026-06-23T16:57:28.474578+00:00,sql_injection,blocked,90
222.45.158.231,2026-06-23T16:57:28.479892+00:00,port_scan,monitored,73.0
89.130.204.100,2026-06-23T16:57:39.187527+00:00,bruteforce,monitored,70.0
91.51.197.177,2026-06-23T16:57:39.195621+00:00,ddos,rate_limited,82.0
45.61.154.84,2026-06-23T16:57:49.399986+00:00,ddos,monitored,65.0
185.30.48.213,2026-06-23T16:57:49.407807+00:00,ddos,monitored,52.0
222.247.215.46,2026-06-23T16:57:58.356760+00:00,port_scan,monitored,58.0
89.191.158.73,2026-06-23T16:58:08.003876+00:00,malware,blocked,95.0
91.61.194.242,2026-06-23T16:58:18.803491+00:00,bruteforce,rate_limited,67.0
194.62.25.137,2026-06-23T16:58:18.807859+00:00,ddos,monitored,70.0
146.96.152.7,2026-06-23T16:58:28.544589+00:00,port_scan,rate_limited,76.0
103.85.157.202,2026-06-23T16:58:28.549581+00:00,sql_injection,rate_limited,66.0
103.252.43.26,2026-06-23T16:58:38.754439+00:00,port_scan,rate_limited,71.0
89.57.72.85,2026-06-23T16:58:38.759436+00:00,sql_injection,blocked,97.0
45.201.6.131,2026-06-23T16:58:48.568862+00:00,sql_injection,rate_limited,75.0
198.79.19.73,2026-06-23T16:58:48.573239+00:00,port_scan,monitored,66.0
194.191.120.217,2026-06-23T16:58:56.957164+00:00,port_scan,blocked,92.0
185.56.134.250,2026-06-23T16:59:07.356768+00:00,sql_injection,rate_limited,82.0
194.23.108.223,2026-06-23T16:59:17.342948+00:00,ddos,rate_limited,73.0
146.27.9.234,2026-06-23T16:59:27.326689+00:00,malware,blocked,90.0
89.130.240.6,2026-06-23T16:59:39.172756+00:00,sql_injection,monitored,67.0
185.142.237.104,2026-06-23T16:59:39.179468+00:00,ddos,monitored,70.0
194.51.246.184,2026-06-23T16:59:49.345263+00:00,bruteforce,blocked,90.0
89.32.146.161,2026-06-23T16:59:49.355834+00:00,sql_injection,monitored,65.0
222.102.13.243,2026-06-23T16:59:58.823484+00:00,ddos,monitored,47.0
194.131.143.111,2026-06-23T16:59:58.828335+00:00,port_scan,monitored,49.0
103.233.211.105,2026-06-23T17:00:09.058291+00:00,bruteforce,rate_limited,82.0
45.253.63.178,2026-06-23T17:00:09.065774+00:00,sql_injection,blocked,90
185.135.213.34,2026-06-23T17:00:19.745855+00:00,ddos,blocked,92.0
89.230.12.32,2026-06-23T17:00:29.436798+00:00,sql_injection,blocked,93.0
146.178.200.56,2026-06-23T17:00:29.446563+00:00,malware,monitored,69.0
89.140.33.148,2026-06-23T17:00:40.781837+00:00,sql_injection,blocked,90.0
146.214.3.251,2026-06-23T17:00:51.733934+00:00,sql_injection,rate_limited,72.0
89.100.100.163,2026-06-23T17:01:02.973407+00:00,ddos,blocked,95.0
80.11.204.144,2026-06-23T17:01:14.425816+00:00,port_scan,blocked,90.0
222.66.246.67,2026-06-23T17:01:14.434589+00:00,malware,rate_limited,77.0
146.135.193.123,2026-06-23T17:01:24.485761+00:00,port_scan,monitored,73.0
45.133.40.88,2026-06-23T17:01:24.494192+00:00,bruteforce,rate_limited,74.0
198.175.220.246,2026-06-23T17:01:36.197125+00:00,malware,monitored,60.0
198.138.18.98,2026-06-23T17:01:44.504077+00:00,port_scan,monitored,49.0
198.41.80.82,2026-06-23T17:01:44.511852+00:00,malware,rate_limited,75.0
198.161.187.186,2026-06-23T17:01:52.963270+00:00,ddos,monitored,68.0
146.150.19.153,2026-06-23T17:02:01.514846+00:00,bruteforce,rate_limited,79.0
222.12.226.92,2026-06-23T17:02:10.686015+00:00,ddos,monitored,70.0
103.95.35.148,2026-06-23T17:02:22.448221+00:00,malware,monitored,69.0
194.173.254.174,2026-06-23T17:02:34.016440+00:00,ddos,rate_limited,65.0
185.152.50.60,2026-06-23T17:02:34.024872+00:00,malware,blocked,94.0
103.248.177.147,2026-06-23T17:02:45.012090+00:00,port_scan,rate_limited,67.0
222.179.37.16,2026-06-23T17:02:53.918367+00:00,port_scan,blocked,91.0
146.121.205.126,2026-06-23T17:02:53.924527+00:00,bruteforce,blocked,90
185.98.154.38,2026-06-23T17:03:02.158295+00:00,sql_injection,rate_limited,76.0
146.131.254.97,2026-06-23T17:03:13.581393+00:00,port_scan,rate_limited,73.0
80.19.189.252,2026-06-23T17:03:23.521581+00:00,bruteforce,monitored,57.0
80.96.199.63,2026-06-23T17:03:23.529488+00:00,port_scan,rate_limited,73.0
194.161.90.5,2026-06-23T17:03:33.945093+00:00,sql_injection,blocked,90
194.146.44.87,2026-06-23T17:03:33.950316+00:00,malware,blocked,94.0
91.18.205.206,2026-06-23T17:03:43.326458+00:00,port_scan,monitored,47.0
80.66.40.79,2026-06-23T17:03:52.450827+00:00,port_scan,rate_limited,65.0
194.199.229.211,2026-06-23T17:04:00.793602+00:00,bruteforce,monitored,56.0
45.85.152.184,2026-06-23T17:04:12.524719+00:00,ddos,rate_limited,71.0
146.123.189.188,2026-06-23T17:04:23.634791+00:00,sql_injection,blocked,90
146.244.238.166,2026-06-23T17:04:23.641546+00:00,sql_injection,rate_limited,84.0
222.252.9.67,2026-06-23T17:04:35.395362+00:00,port_scan,blocked,90.0
222.121.11.152,2026-06-23T17:04:46.799580+00:00,port_scan,rate_limited,79.0
80.77.222.148,2026-06-23T17:04:55.647595+00:00,malware,rate_limited,82.0
198.254.151.219,2026-06-23T17:05:05.336226+00:00,port_scan,blocked,90.0
45.153.213.3,2026-06-23T17:05:15.604243+00:00,port_scan,rate_limited,69.0
45.242.109.106,2026-06-23T17:05:25.060798+00:00,sql_injection,blocked,90
222.98.26.46,2026-06-23T17:05:36.953978+00:00,bruteforce,rate_limited,67.0
185.231.53.83,2026-06-23T17:05:45.123959+00:00,ddos,rate_limited,76.0
80.19.167.150,2026-06-23T17:05:56.062992+00:00,port_scan,rate_limited,69.0
103.116.62.66,2026-06-23T17:06:05.466526+00:00,sql_injection,blocked,90
45.124.157.83,2026-06-23T17:06:14.911076+00:00,malware,rate_limited,74.0
146.93.233.130,2026-06-23T17:06:26.003163+00:00,port_scan,rate_limited,78.0
80.161.162.202,2026-06-23T17:06:35.030540+00:00,malware,rate_limited,80.0
198.217.158.164,2026-06-23T17:06:45.006975+00:00,port_scan,blocked,98.0
185.33.132.104,2026-06-23T17:06:55.680016+00:00,sql_injection,rate_limited,71.0
198.130.130.208,2026-06-23T17:07:04.199048+00:00,malware,blocked,90
91.144.204.127,2026-06-23T17:07:04.209336+00:00,sql_injection,blocked,98.0
198.150.37.135,2026-06-23T17:07:15.910247+00:00,bruteforce,monitored,70.0
45.14.247.248,2026-06-23T17:07:25.945608+00:00,malware,rate_limited,74.0
198.158.169.116,2026-06-23T17:07:37.223291+00:00,ddos,blocked,97.0
146.88.165.59,2026-06-23T17:07:47.819289+00:00,sql_injection,monitored,57.0
103.187.254.137,2026-06-23T17:07:57.830678+00:00,port_scan,rate_limited,76.0
146.154.123.229,2026-06-23T17:08:07.991103+00:00,port_scan,monitored,48.0
89.59.185.158,2026-06-23T17:08:18.806745+00:00,malware,blocked,90
91.116.100.160,2026-06-23T17:08:18.812393+00:00,ddos,monitored,70.0
80.27.238.28,2026-06-23T17:08:29.494128+00:00,bruteforce,rate_limited,66.0
198.210.157.228,2026-06-23T17:08:29.502262+00:00,bruteforce,blocked,90
222.239.144.162,2026-06-23T17:08:40.244494+00:00,sql_injection,rate_limited,66.0
198.204.233.120,2026-06-23T17:08:51.270251+00:00,bruteforce,blocked,90
103.112.222.116,2026-06-23T17:09:00.661671+00:00,ddos,rate_limited,81.0
198.120.142.136,2026-06-23T17:09:09.387202+00:00,port_scan,rate_limited,82.0
194.24.12.72,2026-06-23T17:09:09.395176+00:00,ddos,monitored,73.0
146.35.39.188,2026-06-23T17:09:20.146140+00:00,ddos,rate_limited,83.0
194.5.166.225,2026-06-23T17:09:30.980847+00:00,bruteforce,monitored,70.0
146.78.238.103,2026-06-23T17:09:42.795972+00:00,bruteforce,monitored,51.0
146.174.111.217,2026-06-23T17:09:53.064770+00:00,ddos,blocked,95.0
194.197.117.218,2026-06-23T17:10:04.186888+00:00,sql_injection,monitored,60.0
146.76.218.20,2026-06-23T17:10:04.194617+00:00,malware,monitored,50.0
222.219.217.154,2026-06-23T17:10:13.594315+00:00,port_scan,monitored,73.0
146.193.131.77,2026-06-23T17:10:13.599262+00:00,bruteforce,monitored,47.0
185.157.206.124,2026-06-23T17:10:24.972979+00:00,port_scan,monitored,59.0
80.150.104.142,2026-06-23T17:10:34.622726+00:00,sql_injection,rate_limited,66.0
222.93.90.85,2026-06-23T17:10:34.627062+00:00,ddos,monitored,50.0
45.59.59.155,2026-06-23T17:10:42.773008+00:00,malware,rate_limited,77.0
91.209.206.228,2026-06-23T17:10:54.248801+00:00,ddos,rate_limited,71.0
222.169.179.46,2026-06-23T17:10:54.258268+00:00,port_scan,rate_limited,83.0
194.156.238.13,2026-06-23T17:11:06.194883+00:00,ddos,blocked,91.0
80.68.32.39,2026-06-23T17:11:17.546021+00:00,sql_injection,monitored,65.0
185.116.129.90,2026-06-23T17:11:27.106233+00:00,sql_injection,rate_limited,70.0
185.2.82.205,2026-06-23T17:11:38.973393+00:00,ddos,rate_limited,74.0
91.9.125.57,2026-06-23T17:11:38.979701+00:00,malware,blocked,90
222.140.80.149,2026-06-23T17:11:49.635594+00:00,bruteforce,monitored,56.0
45.10.47.227,2026-06-23T17:12:01.100502+00:00,bruteforce,monitored,47.0
222.97.157.218,2026-06-23T17:12:11.914970+00:00,sql_injection,blocked,95.0
222.206.208.56,2026-06-23T17:12:21.115872+00:00,sql_injection,monitored,62.0
91.229.65.137,2026-06-23T17:12:30.691511+00:00,sql_injection,rate_limited,65.0
222.252.176.225,2026-06-23T17:12:40.355925+00:00,sql_injection,rate_limited,78.0
146.243.102.184,2026-06-23T17:12:50.406602+00:00,bruteforce,monitored,68.0
194.119.156.239,2026-06-23T17:13:02.127201+00:00,malware,monitored,73.0
91.35.76.110,2026-06-23T17:13:11.209072+00:00,sql_injection,blocked,96.0
45.39.95.240,2026-06-23T17:13:21.718144+00:00,ddos,monitored,54.0
185.127.84.193,2026-06-23T17:13:31.177865+00:00,ddos,blocked,96.0
89.68.253.221,2026-06-23T17:13:40.765335+00:00,sql_injection,rate_limited,83.0
80.234.194.187,2026-06-23T17:13:49.513019+00:00,port_scan,rate_limited,65.0
45.250.241.240,2026-06-23T17:13:49.520882+00:00,port_scan,rate_limited,69.0
80.232.19.33,2026-06-23T17:13:57.803661+00:00,bruteforce,blocked,97.0
45.10.21.175,2026-06-23T17:14:08.966070+00:00,ddos,rate_limited,79.0
89.24.54.165,2026-06-23T17:14:08.974306+00:00,sql_injection,rate_limited,74.0
103.162.25.3,2026-06-23T17:14:17.886198+00:00,sql_injection,rate_limited,67.0
185.224.49.27,2026-06-23T17:14:27.247912+00:00,sql_injection,rate_limited,75.0
45.249.77.183,2026-06-23T17:14:36.486643+00:00,port_scan,rate_limited,71.0
89.2.229.254,2026-06-23T17:14:48.012564+00:00,sql_injection,monitored,66.0
185.166.138.44,2026-06-23T17:14:57.937408+00:00,port_scan,rate_limited,73.0
89.7.127.12,2026-06-23T17:15:09.556993+00:00,sql_injection,monitored,60.0
80.142.136.225,2026-06-23T17:15:09.568561+00:00,sql_injection,rate_limited,73.0
89.121.188.8,2026-06-23T17:15:19.533489+00:00,port_scan,monitored,73.0
45.156.80.234,2026-06-23T17:15:19.541163+00:00,ddos,rate_limited,69.0
222.120.28.219,2026-06-23T17:15:29.321887+00:00,sql_injection,blocked,95.0
103.127.25.212,2026-06-23T17:15:29.332174+00:00,ddos,rate_limited,66.0
185.168.53.23,2026-06-23T17:15:38.120007+00:00,malware,blocked,90
103.30.252.206,2026-06-23T17:15:47.073410+00:00,malware,rate_limited,82.0
45.27.35.189,2026-06-23T17:15:58.277884+00:00,bruteforce,blocked,93.0
80.128.27.54,2026-06-23T17:16:08.016828+00:00,port_scan,rate_limited,77.0
194.140.47.81,2026-06-23T17:16:16.933099+00:00,ddos,blocked,94.0
222.25.13.30,2026-06-23T17:16:27.884643+00:00,bruteforce,rate_limited,84.0
80.153.18.24,2026-06-23T17:16:39.423511+00:00,bruteforce,rate_limited,80.0
198.3.230.176,2026-06-23T17:16:39.431164+00:00,sql_injection,blocked,90.0
45.60.114.46,2026-06-23T17:16:48.780622+00:00,ddos,rate_limited,69.0
194.181.159.150,2026-06-23T17:16:48.785307+00:00,sql_injection,rate_limited,74.0
146.54.196.214,2026-06-23T17:17:00.281696+00:00,sql_injection,rate_limited,84.0
185.250.127.62,2026-06-23T17:17:09.792735+00:00,ddos,rate_limited,78.0
194.35.170.245,2026-06-23T17:17:21.326402+00:00,sql_injection,monitored,50.0
45.242.235.242,2026-06-23T17:17:33.292784+00:00,port_scan,rate_limited,75.0
194.159.48.126,2026-06-23T17:17:42.127528+00:00,ddos,blocked,96.0
80.35.186.248,2026-06-23T17:17:54.184422+00:00,malware,rate_limited,77.0
89.180.175.8,2026-06-23T17:17:54.193009+00:00,port_scan,monitored,53.0
198.78.25.174,2026-06-23T17:18:04.948363+00:00,malware,blocked,94.0
45.30.1.252,2026-06-23T17:18:15.373068+00:00,sql_injection,monitored,56.0
91.251.102.65,2026-06-23T17:18:26.408438+00:00,sql_injection,rate_limited,78.0
198.201.167.99,2026-06-23T17:18:37.638066+00:00,ddos,blocked,90
185.148.184.164,2026-06-23T17:18:49.333406+00:00,ddos,rate_limited,80.0
146.187.143.28,2026-06-23T17:18:49.342149+00:00,ddos,monitored,74.0
185.70.253.62,2026-06-23T17:18:57.491770+00:00,port_scan,rate_limited,66.0
194.41.98.152,2026-06-23T17:19:09.140842+00:00,sql_injection,rate_limited,84.0
198.236.11.33,2026-06-23T17:19:09.146040+00:00,malware,monitored,73.0
91.143.77.243,2026-06-23T17:19:17.510700+00:00,ddos,blocked,90
45.242.241.35,2026-06-23T17:19:29.314104+00:00,bruteforce,monitored,56.0
185.1.70.124,2026-06-23T17:19:29.321639+00:00,port_scan,rate_limited,71.0
91.41.133.32,2026-06-23T17:19:41.364034+00:00,bruteforce,monitored,53.0
103.242.87.208,2026-06-23T17:19:52.203486+00:00,malware,rate_limited,79.0
222.114.99.178,2026-06-23T17:20:00.616768+00:00,bruteforce,rate_limited,65.0
80.38.172.180,2026-06-23T17:20:08.740970+00:00,port_scan,blocked,95.0
91.113.120.188,2026-06-23T17:20:08.746932+00:00,port_scan,monitored,74.0
198.15.88.178,2026-06-23T17:20:20.191727+00:00,sql_injection,blocked,90.0
103.249.150.155,2026-06-23T17:20:30.493066+00:00,sql_injection,blocked,98.0
103.21.110.193,2026-06-23T17:20:41.894395+00:00,bruteforce,rate_limited,75.0
103.247.207.246,2026-06-23T17:20:50.495155+00:00,ddos,monitored,53.0
91.207.163.11,2026-06-23T17:21:00.021473+00:00,sql_injection,blocked,97.0
222.11.166.111,2026-06-23T17:21:08.647140+00:00,bruteforce,blocked,90
222.203.165.167,2026-06-23T17:21:08.652373+00:00,malware,blocked,96.0
185.223.101.198,2026-06-23T17:21:18.606050+00:00,ddos,rate_limited,73.0
91.87.24.86,2026-06-23T17:21:18.611602+00:00,ddos,blocked,97.0
146.27.196.47,2026-06-23T17:21:27.021466+00:00,malware,monitored,55.0
185.205.111.248,2026-06-23T17:21:36.701688+00:00,ddos,rate_limited,69.0
45.157.126.175,2026-06-23T17:21:46.274253+00:00,sql_injection,blocked,98.0
103.84.128.53,2026-06-23T17:21:57.592489+00:00,malware,rate_limited,72.0
91.13.122.63,2026-06-23T17:22:06.619081+00:00,sql_injection,blocked,90
89.111.140.57,2026-06-23T17:22:18.192543+00:00,bruteforce,monitored,49.0
198.174.143.158,2026-06-23T17:22:28.474417+00:00,bruteforce,blocked,96.0
185.199.219.6,2026-06-23T17:22:40.301152+00:00,malware,monitored,62.0
89.50.169.141,2026-06-23T17:22:51.189664+00:00,sql_injection,rate_limited,66.0
146.2.30.70,2026-06-23T17:23:02.113337+00:00,ddos,blocked,90
185.204.184.201,2026-06-23T17:23:10.557513+00:00,bruteforce,rate_limited,70.0
198.19.187.153,2026-06-23T17:23:21.947242+00:00,malware,monitored,50.0
45.65.79.145,2026-06-23T17:23:30.324846+00:00,bruteforce,blocked,90
198.234.156.6,2026-06-23T17:23:40.577093+00:00,ddos,monitored,57.0
45.171.89.150,2026-06-23T17:23:51.773924+00:00,port_scan,blocked,90
89.78.121.61,2026-06-23T17:24:02.151087+00:00,malware,blocked,95.0
222.1.231.163,2026-06-23T17:24:10.540035+00:00,ddos,blocked,92.0
146.88.149.51,2026-06-23T17:24:19.782275+00:00,bruteforce,rate_limited,73.0
91.40.87.27,2026-06-23T17:24:28.444639+00:00,bruteforce,monitored,57.0
146.225.148.92,2026-06-23T17:24:38.214755+00:00,bruteforce,rate_limited,84.0
146.28.225.249,2026-06-23T17:24:49.586401+00:00,sql_injection,monitored,55.0
146.18.231.11,2026-06-23T17:25:00.919978+00:00,ddos,monitored,74.0
185.35.165.85,2026-06-23T17:25:12.085979+00:00,port_scan,rate_limited,78.0
222.203.242.222,2026-06-23T17:25:20.997183+00:00,port_scan,blocked,90
45.107.175.239,2026-06-23T17:25:30.638963+00:00,malware,blocked,98.0
91.202.15.120,2026-06-23T17:25:40.227622+00:00,ddos,rate_limited,76.0
198.169.94.220,2026-06-23T17:25:49.393399+00:00,bruteforce,blocked,90
194.123.92.178,2026-06-23T17:25:49.402228+00:00,ddos,rate_limited,83.0
222.245.229.116,2026-06-23T17:25:59.682858+00:00,port_scan,rate_limited,82.0
146.213.97.80,2026-06-23T17:26:09.906542+00:00,sql_injection,monitored,48.0
146.247.228.164,2026-06-23T17:26:18.802168+00:00,sql_injection,blocked,91.0
80.2.232.215,2026-06-23T17:26:18.807381+00:00,sql_injection,rate_limited,68.0
194.49.237.39,2026-06-23T17:26:28.442017+00:00,ddos,monitored,66.0
45.242.106.85,2026-06-23T17:26:37.103824+00:00,sql_injection,monitored,73.0
185.155.156.39,2026-06-23T17:26:45.991407+00:00,sql_injection,blocked,92.0
198.251.70.71,2026-06-23T17:26:54.954052+00:00,ddos,rate_limited,80.0
198.39.81.125,2026-06-23T17:27:06.198571+00:00,ddos,rate_limited,72.0
198.118.3.195,2026-06-23T17:27:17.595561+00:00,malware,rate_limited,74.0
146.101.177.194,2026-06-23T17:27:29.125238+00:00,ddos,monitored,72.0
185.66.146.98,2026-06-23T17:27:29.130723+00:00,malware,monitored,61.0
89.211.39.200,2026-06-23T17:27:37.477061+00:00,sql_injection,rate_limited,83.0
222.10.214.252,2026-06-23T17:27:48.334658+00:00,bruteforce,rate_limited,70.0
91.251.104.238,2026-06-23T17:27:58.959078+00:00,ddos,blocked,96.0
198.48.242.216,2026-06-23T17:27:58.971938+00:00,sql_injection,blocked,96.0
194.204.32.162,2026-06-23T17:28:10.560449+00:00,bruteforce,rate_limited,76.0
103.220.204.54,2026-06-23T17:28:20.788168+00:00,port_scan,rate_limited,74.0
198.127.21.228,2026-06-23T17:28:30.590360+00:00,bruteforce,blocked,95.0
89.231.63.128,2026-06-23T17:28:42.023710+00:00,port_scan,rate_limited,71.0
91.90.13.231,2026-06-23T17:28:51.172298+00:00,malware,blocked,91.0
194.94.194.202,2026-06-23T17:29:01.388185+00:00,ddos,blocked,93.0
80.52.253.38,2026-06-23T17:29:11.144819+00:00,sql_injection,rate_limited,84.0
89.13.144.180,2026-06-23T17:29:21.320066+00:00,malware,rate_limited,78.0
45.105.219.11,2026-06-23T17:29:32.481753+00:00,port_scan,rate_limited,83.0
91.214.234.166,2026-06-23T17:29:42.156020+00:00,port_scan,blocked,97.0
80.127.36.66,2026-06-23T17:29:52.710918+00:00,sql_injection,rate_limited,66.0
198.118.200.250,2026-06-23T17:30:03.739236+00:00,malware,blocked,90
146.161.203.158,2026-06-23T17:30:03.745474+00:00,bruteforce,monitored,56.0
198.78.247.49,2026-06-23T17:30:14.407357+00:00,bruteforce,blocked,91.0
89.226.214.191,2026-06-23T17:30:14.416619+00:00,port_scan,monitored,62.0
80.82.116.173,2026-06-23T17:30:25.582940+00:00,malware,rate_limited,80.0
45.4.96.215,2026-06-23T17:30:34.465450+00:00,ddos,rate_limited,73.0
194.145.180.93,2026-06-23T17:30:34.473306+00:00,sql_injection,rate_limited,76.0
194.249.131.7,2026-06-23T17:30:45.547355+00:00,malware,monitored,53.0
185.230.250.22,2026-06-23T17:30:55.080022+00:00,sql_injection,monitored,68.0
194.97.59.160,2026-06-23T17:31:03.261617+00:00,sql_injection,rate_limited,84.0
146.184.30.124,2026-06-23T17:31:12.836649+00:00,port_scan,rate_limited,77.0
103.116.104.214,2026-06-23T17:31:22.376140+00:00,port_scan,rate_limited,68.0
222.19.165.140,2026-06-23T17:31:33.977765+00:00,ddos,blocked,95.0
222.201.202.123,2026-06-23T17:31:33.986023+00:00,ddos,rate_limited,78.0
222.170.185.24,2026-06-23T17:31:45.431159+00:00,port_scan,monitored,70.0
89.218.116.13,2026-06-23T17:31:55.311815+00:00,malware,rate_limited,78.0
45.133.112.79,2026-06-23T17:32:07.038756+00:00,sql_injection,monitored,60.0
198.178.60.40,2026-06-23T17:32:15.177288+00:00,port_scan,rate_limited,77.0
103.76.126.229,2026-06-23T17:32:25.816083+00:00,malware,rate_limited,65.0
80.105.127.3,2026-06-23T17:32:35.642572+00:00,port_scan,monitored,46.0
185.220.14.108,2026-06-23T17:32:44.103718+00:00,malware,monitored,58.0
103.201.176.10,2026-06-23T17:32:44.113396+00:00,bruteforce,monitored,64.0
185.241.211.193,2026-06-23T17:32:52.866978+00:00,malware,rate_limited,73.0
103.95.112.118,2026-06-23T17:33:03.261874+00:00,bruteforce,blocked,90
194.26.231.12,2026-06-23T17:33:12.495418+00:00,ddos,monitored,51.0
194.143.132.12,2026-06-23T17:33:22.913588+00:00,sql_injection,rate_limited,73.0
91.113.72.237,2026-06-23T17:33:34.437494+00:00,port_scan,monitored,60.0
103.78.155.127,2026-06-23T17:33:34.445854+00:00,port_scan,blocked,92.0
45.16.116.70,2026-06-23T17:33:44.754059+00:00,ddos,rate_limited,77.0
194.69.58.7,2026-06-23T17:33:55.362490+00:00,sql_injection,blocked,90
89.139.116.82,2026-06-23T17:34:05.871532+00:00,port_scan,rate_limited,66.0
198.101.16.203,2026-06-23T17:34:17.466827+00:00,ddos,rate_limited,74.0
222.190.126.87,2026-06-23T17:34:26.017558+00:00,malware,blocked,90
222.220.195.165,2026-06-23T17:34:35.036447+00:00,sql_injection,rate_limited,65.0
91.60.248.234,2026-06-23T17:34:44.918292+00:00,malware,blocked,91.0
45.35.130.53,2026-06-23T17:34:54.420516+00:00,sql_injection,monitored,57.0
198.91.188.144,2026-06-23T17:34:54.428359+00:00,port_scan,blocked,94.0
146.243.163.214,2026-06-23T17:35:04.911542+00:00,ddos,blocked,96.0
80.74.215.231,2026-06-23T17:35:14.809860+00:00,bruteforce,blocked,95.0
89.189.231.37,2026-06-23T17:35:26.591007+00:00,sql_injection,rate_limited,69.0
